,Portfolio Annual,Gini,Sharpe Ratio,169 Weight,161 Weight,162 Weight,13 Weight,143 Weight,601 Weight,603 Weight,701 Weight,712 Weight,702 Weight,SPY Weight,QQQ Weight,XLK Weight,SHV Weight,SHY Weight,IEI Weight,LQD Weight
0,3.3333783668199723,3.082436424504466,1.0814102572629207,0.026932314746836994,0.012563180749573367,0.007231031035285941,0.0185974008895145,0.00012175998098870305,0.08533074670953777,0.044864056596346694,0.07634928605910657,0.09924358995685396,0.12012319903807722,0.04649288206039434,0.040941316304852086,0.04694543806127851,0.11013842705000644,0.07828437249490058,0.07393592993126456,0.11190506833518163
1,2.467730823099279,2.391432566481415,1.031904832980561,0.019324491547909252,0.009560987127741612,0.027083711609750212,0.013624053278081324,0.03671444476672417,0.1295256837138001,0.1125491900109619,0.0397958667171243,0.03000111061456914,0.1390508832420932,0.006012714806407184,0.03208001736130473,0.006851170187691204,0.12723475783854704,0.07763352734970087,0.09227704145090768,0.10068034837668595
2,2.4948828100943787,2.6962287094758004,0.9253231379542104,0.007730052259490039,0.07558776488860841,0.04741046054592489,0.008645787334123422,0.00044725274224406887,0.10314356445322753,0.14235839402367567,0.0490310408731176,0.10271965983265197,0.03211546653710934,0.013914436647624949,0.022963705900610257,0.0007551215764671216,0.04095592027274778,0.11320576262240913,0.12868124096081526,0.11033436852915242
3,2.8030903276152985,2.7052236520650546,1.0361769258802451,0.01820380966256342,0.013664730676566438,0.05434775172909546,0.02325067564617383,0.0231610507968919,0.058162029604826686,0.06417302838814083,0.10782788902228496,0.10222667266661468,0.0893568695627076,0.018190586764535777,0.007503508607180868,0.03650832027751393,0.08753073205307128,0.08418842830251075,0.10795557373880132,0.10374834250052026
4,2.552848557002152,2.3119247759072032,1.1042091782594483,0.020044859506526777,0.024557870815357014,0.00797003587024361,0.036549302655869746,0.0018754754715704662,0.056934083755302387,0.06655890657064087,0.13927436036866198,0.11280891233317232,0.08946559103075354,0.05478189244496375,0.020244967044451556,0.0038409128438509385,0.08331496790120554,0.10419178365323338,0.13234238925930994,0.04524368847488624
5,3.1143243833199996,2.9652771002575102,1.050264200620423,0.08992537982249317,0.009848176785619046,0.015755174179754423,0.000520322210792412,0.0033174825815016893,0.07112672099725628,0.14095072052385865,0.1160854055551562,0.06789141716107476,0.13209415175533404,0.02540428047911533,0.02581681871159496,0.022179466732763796,0.03378434919395683,0.0684634697837346,0.07534475630819544,0.10149190721779829
6,2.313633736069254,2.3038493343189272,1.0042469798717193,0.01734978666052369,0.00502123520288281,0.022791762968632792,0.0013507341918863498,0.032607186977416394,0.09839016180284454,0.06516356531360212,0.10808280070760659,0.10090166212995673,0.06922258091923415,0.05230274469470611,0.007910956805376906,0.005023280939365781,0.08188863634927009,0.10824670182258138,0.12585771610489027,0.09788848640922333
7,2.9731259602327142,2.755783674694329,1.078867687451009,0.0053753704039339835,0.013687867866303409,0.021502372141265262,0.03437210112439228,0.003845908730047813,0.05629274443618734,0.03759833299030489,0.041788923015494285,0.12896438780546196,0.1179179911757441,0.002257685752629353,0.09129341514491592,0.008289384777257026,0.13646028281129413,0.150414763126277,0.05785206821014219,0.0920864004883492
8,2.940385374734289,2.8167024993874983,1.0439105213893503,0.00017335367773877052,0.011250865680479947,0.03323660342979873,0.034276506369591266,0.028777133406134477,0.13516737548737662,0.01961306664842075,0.13601118683151925,0.08614727893197091,0.1205145966059094,0.03427853269981208,0.036434042433498674,0.01783985145012097,0.05598339508526596,0.0875839642206251,0.02446814154901981,0.1382441054927173
9,3.038843856503304,2.949668268147106,1.0302324126815168,0.09465899675164903,0.0014862759682305945,0.005925276437104312,0.015513526290020691,0.01187376369046478,0.027121473853293002,0.08086088951342557,0.11598232512848704,0.11426416897290133,0.10797510059953452,0.039664827327121684,0.008123048391586249,0.017754574903463292,0.06561226082476226,0.11122221761694268,0.06787318582428141,0.11408808790673153
10,2.8088076233543813,2.67078463163407,1.0516788175600158,0.017660153888310288,0.03452899838492103,0.04071728171070826,0.0027526830623114734,0.01648844119046386,0.08040487535148604,0.09130582698408442,0.11200160864028158,0.08828853287851658,0.11928001613265421,0.00030362036932953375,0.03601362801155454,0.03809112513949682,0.0593795727619335,0.12623849997439637,0.05172417399007514,0.0848209615294764
11,2.8510166159592565,2.7575637877010055,1.033889634276117,0.05287647933521247,0.0236628519375792,0.019651907680780897,0.009494989741454426,0.023292633685301687,0.0566290660051005,0.11381277342137644,0.05971585407706139,0.11153793286225434,0.09901987506632327,0.005019641731181836,0.005319782844644325,0.04132308896909017,0.07304262577273829,0.1375309779873555,0.07519218815930315,0.09287733072324204
12,2.274457275846453,2.022186946476385,1.1247512401410975,0.035741543961753754,0.005699229918089393,0.0008453180394002852,0.0031413654021676444,0.0052373501815787425,0.08968222405332482,0.146648529925854,0.04993147774098342,0.1031153798213931,0.08478347568943383,0.014031276254153138,0.017320617253469575,0.0247197273204145,0.14320260354745337,0.15086275648426004,0.07701577272556001,0.04802135168071039
13,3.187690822344802,2.940019532277243,1.0842413757284532,0.020569660347875107,0.002310622493665135,0.014602441089091962,0.01945773542221257,0.012448503443427971,0.05567458554632277,0.08281103536606967,0.10898805561878686,0.08343560034673986,0.1007372830412174,0.0049599474746322295,0.050304977452133484,0.05076246389138965,0.12614889419784622,0.05796935669099296,0.06697139766090954,0.14184743991668658
14,2.748229370509647,2.779229535155137,0.9888457702923198,0.039556798442911094,0.011175417112604426,0.020692108080581435,0.055713770964790375,0.03811889457041829,0.06977252967960558,0.03619145322500787,0.08503867897644851,0.12594447854655538,0.10042784078309762,0.021614962086762245,0.006407094809563473,0.005668979050951542,0.11300554259623607,0.13261902224673905,0.05369813311608372,0.08435429571164328
15,2.773553580483812,2.8657304424143035,0.9678347758860268,0.008795919374492422,0.0032584515656366186,0.04315764117845262,0.030197868232110965,0.046754498191782026,0.08051215646303059,0.03700532274377715,0.0343632217415317,0.019029886835641247,0.20096402780906492,0.026773354282420704,0.031233399215251673,0.003214256982433836,0.12718467400515382,0.0009552563604937843,0.11825246970763853,0.18834759531108736
16,2.9142901977483815,2.9123679377738325,1.0006600333527975,0.005168174914724217,0.049388313885245214,0.035538920512085896,0.007866220038885341,0.0201239114305543,0.11650659693135237,0.07820172641927409,0.04369872360709453,0.09045889613427012,0.00794294790419093,0.00011027085506916406,0.07204193859558108,0.0017861123685182776,0.10175895342700862,0.10815313748731746,0.13141696934168914,0.12983818614713924
17,2.909290833840439,2.7498470965068127,1.0579827647639648,0.013460112918935532,0.021329711629870633,0.0034742936442208913,0.08591326757178394,0.01920418814697448,0.13158551216746453,0.13253565830888817,0.07824517518670429,0.08018009328923367,0.0659266024963466,0.022444480021397074,0.02243111374995014,0.0018814298822611216,0.13545994027305078,0.03607283447830284,0.11327535817095967,0.0365802280636557
18,3.009017113096779,2.837036128913967,1.0606199485547783,0.05271571737035475,0.004383941765028817,0.004299541476509095,0.018165696849466843,0.029680368285333325,0.12451791602556643,0.09486977912419955,0.066031324386592,0.14266388249351905,0.04324722654131313,0.015636834190131142,0.0066726056619023375,0.04252414355952713,0.06492667758831717,0.11875454104967065,0.09044241745292417,0.08046738617964432
19,3.0377474483010536,2.9380875807327946,1.0339199784995525,0.04611561818948635,0.013981705986843295,0.001255183107034889,9.92743833177839e-05,0.04945145905422684,0.07299066537752298,0.10839752724431209,0.08529918308868857,0.0436920676920593,0.14219387210967882,0.0046636265149221645,0.03010776572834602,0.04174063370004767,0.025310236435820047,0.09735184629899891,0.13389223587238896,0.10345709921630539
20,2.743246757550466,2.708357131052234,1.012882210436065,0.02089432310689685,0.045088383190188035,0.029938537744943417,0.0052071692771386196,0.015298017809504261,0.1298706309030734,0.0076977729728663485,0.1407842457743322,0.13383316439310639,0.05354561358787662,0.0021973376920901683,0.035410259050427766,0.024724896721294704,0.0935685982818558,0.0565037802890495,0.06964361268105948,0.13579365652429642
21,2.291203097737138,2.2767065990468796,1.0063673108763014,0.011361556863080961,0.030614337326120202,0.006687106613859278,0.0196589306144066,0.02630662381970822,0.028739972847447934,0.06191966050474195,0.12604962843160125,0.06177950576131431,0.07390836425693555,0.019281742671108167,0.009660474271780569,0.01704951315811862,0.13353157117931358,0.13226027344153157,0.09428776049094897,0.1469029777479822
22,2.855036185818638,2.8175191525044956,1.0133156267210441,0.040946838964787555,0.001108312090969356,0.0012443292998689831,0.01043494249915807,0.005358178405770942,0.1460868086610871,0.11002920113635753,0.05456059754116385,0.16559774362430854,0.0017168811227919406,0.012141059571942392,0.012402147034741979,0.042817940513922216,0.006610140036869325,0.08538474311113986,0.15047606028349383,0.15308407610162658
23,2.6943685303650433,2.543651717323735,1.059252142113183,0.03661946997316627,0.024924737747441073,0.03136960707774516,0.0048410355390467175,0.014759047452299912,0.06787276975159243,0.12890512834481013,0.11355958256851424,0.07176227757821765,0.12083923336555363,0.009023318969955497,0.039463738033172456,0.014337216185425897,0.07965801833217051,0.07323223564349436,0.0998831852615722,0.06894939817582181
24,2.18811066079998,2.076805762897975,1.0535942743854343,0.003397007579373494,0.015391864704926907,0.039946588904060935,0.030215528173291303,0.01179993823880639,0.07421865711767828,0.030521365143299277,0.1636577131388801,0.15025191834472218,0.1562393617154612,0.028786286935168597,0.0020029449807067085,0.017989826872711098,0.08677558146857922,0.09150766597674308,0.037112769240904675,0.060184981464686434
25,2.7129709250543144,2.5671440391378084,1.056805104697391,0.008025109361082442,0.008343533010820742,0.011513998490475224,0.037111474688554004,0.06528044995346652,0.15543952657640525,0.07820455393055706,0.11753646865216538,0.037447589371587486,0.15862874456658807,0.003951630920808272,0.021287916473313476,0.029299414640375606,0.07657202336733102,0.1349065989179984,0.024047443677198486,0.03240352340127253
26,2.7871860972860096,2.687986718408674,1.036904713181047,0.02403869919098511,0.052976059582096044,0.0181040158976138,0.0201423872572662,0.007738563840611898,0.06717747339303982,0.06000763136903831,0.1105715662150956,0.1104979659786493,0.0099816477138481,0.0016845229498793765,0.010101238513002622,0.04177795610300337,0.13076562958056942,0.09046499766882624,0.1060104244442966,0.13795922030217828
27,2.5478414247230408,2.5000248832587886,1.0191264262145756,0.00023878204154981713,0.012007964423884418,0.0818708732712947,0.03750041563349741,0.0076015065705049584,0.11032581399024866,0.051689738585683834,0.08836307925385033,0.11660097012446993,0.06974865846645754,0.027373250232078157,0.010961472708610375,0.013430545086797365,0.0944085218585173,0.11232004629481167,0.10271402266621252,0.06284433879153116
28,2.8768290341681935,2.783915248648574,1.0333752205871654,0.04398044596552388,0.014899248830666267,0.02556724684934065,0.01719183963346236,0.03139813984386854,0.038090354208465,0.11524001153839235,0.04811278316686429,0.1024714868676652,0.10137758835383699,0.030571993836774024,0.020185525281028568,0.013347790080494772,0.10895835574772099,0.11830931895698377,0.08969426464493489,0.08060360619397752
29,3.080369272837946,2.927613609550794,1.0521775355835261,0.01316853674751217,0.014812315060671474,0.00662043275595522,0.015890871426049145,0.02645350357414304,0.08189658941077947,0.05496393691035626,0.1049377328477652,0.10655170482579074,0.14551576122776178,0.011367448418920073,0.09095013347828791,0.010898193749485988,0.01712917020574356,0.13616328664845403,0.08112372693094949,0.08155665578137455
30,2.8620431280269365,2.7146415878965575,1.0542987113980646,0.010427235492971202,0.003265929428950663,0.016473261346952456,0.0047813067085932075,0.031193760520155434,0.11473768979110338,0.13938729952671455,0.11415791698106431,0.11857517041633367,0.04676923508858697,0.057478588899747364,0.03985737430776342,0.011089140596284061,0.04258485551772345,0.15332244137154383,0.04767816994380114,0.0482206240617108
31,2.8960421192278263,2.5757311792844195,1.1243572863967872,0.009329918068375203,0.016400536959163443,0.005849082587950782,0.025147942400613372,0.004244774476761779,0.04900517160854525,0.1974199984988272,0.06449028562233564,0.062417611772091895,0.05172620312369461,0.0192655909597847,0.04581048345351645,0.03473099259691591,0.018622968492365933,0.18538921318389256,0.18610049688255045,0.024048729312614748
32,3.1998049982017385,3.090788248723581,1.0352715038059235,0.005005595915391988,0.009370804407118127,0.011844832218014259,0.000413036376804705,0.04725294659388966,0.08139967141904739,0.11672818374277161,0.1217571282622031,0.0004337470695851315,0.14468892167649788,0.033203535595171495,0.04026255450618969,0.048515079531652766,0.013427484147272106,0.05727165509872626,0.13907925202934138,0.1293455714103226
33,2.862508309327194,2.682741232020263,1.0670087279239957,0.03555080861916359,0.0016621551213427226,0.039263990530309614,0.011044732556568973,0.0041487703996383445,0.11771669603079887,0.0450991042589387,0.11799869070522871,0.11735073721564958,0.04561959415763883,0.02519476510370967,0.021027801480323217,0.03529757031643345,0.04694422360077786,0.11286928997273486,0.11841397852379668,0.10479709140694626
34,2.3424486115545484,2.419074170291596,0.968324427717811,0.010059883008782687,0.07258732096881407,0.02862395831719361,0.026865947459492782,0.022913050525551683,0.08003174906092914,0.017028557423677326,0.03645092589514391,0.0960930720087994,0.13780523998869393,0.011940726000109987,0.0033582470399893104,0.016508209245275084,0.1194599093414973,0.12676811333616284,0.14968538766019798,0.043819702719689116
35,2.921688507132103,2.639180009731741,1.1070440426036259,0.00935926215547875,0.010125389043660622,0.0040067888311932165,0.031737091804786975,0.023789024814958808,0.02494160518603903,0.13767252438558972,0.1573076731979332,0.13262142775309824,0.08252872682059717,0.004052555382726333,0.07126910791600476,0.016146241358966345,0.11244388797034122,0.027394498657191974,0.12460356390894924,0.030000630812484396
36,2.969831340661133,2.817281088292504,1.0541480411743676,0.0076896940255358065,0.01067573758045768,0.006271405286141384,0.03411718603328517,0.030647772655126318,0.06981679565837073,0.1441793696907271,0.017724828167508772,0.11484124439692696,0.048856914761938076,0.06304477053879969,0.0086039838490311,0.020743982005449926,0.08573642385995525,0.13504758024055782,0.09940244287727583,0.10259986837291242
